DOCTNMBR,ACCDDATE,NTFYHOUR,COUNTY,MUNICIPALITY,MUNITYPE,ONHWYRP,ONHWYDIR,ONHWY,ONSTR,ATHWY,ATSTR,INTDIR,INTDIS,ACCDSVR,INJSVR,TOTFATL,TOTINJ,ACCDTYPE,MNRCOLL,ACCDLOC,HWYCLASS,CONSZONE,ALCFLAG,BIKEFLAG,CYCLFLAG,PEDFLAG,TOTVEH,LATDECDG,LONDECDG,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract_id
J9L2QWMLZN,4/8/2023,14,MILWAUKEE,MILWAUKEE,C,,,,N 51ST BLVD,,W VILLARD AVE,S,0,INJ,B,0,4,,ANGL,I,U CITY,,,,,Y,2,43.111948,-87.976228,POINT (-87.976228 43.111948),236.0,55,079,002800,55079002800,1400000US55079002800,28,Census Tract 28,G5020,S,657403.0,0.0,+43.1083062,-087.9714196,002800
J9L0K2BC3G,2/21/2017,21,MILWAUKEE,MILWAUKEE,C,,,,N 51ST BLVD,,W VILLARD AVE,S,5,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.111267,-87.976239,POINT (-87.976239 43.111267),236.0,55,079,002800,55079002800,1400000US55079002800,28,Census Tract 28,G5020,S,657403.0,0.0,+43.1083062,-087.9714196,002800
J9L18TDZ1J,1/29/2021,19,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W BURLEIGH ST,S,6,INJ,C,0,1,PED,NO,N,U CITY,,Y,,,Y,1,43.074448,-87.977237,POINT (-87.977237 43.074448),149.0,55,079,004900,55079004900,1400000US55079004900,49,Census Tract 49,G5020,S,987987.0,0.0,+43.0770613,-087.9723152,004900
J9L0L1Z7TM,11/15/2017,13,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W BURLEIGH ST,,0,INJ,B,0,1,,NO,I,U CITY,,,,,Y,1,43.075276,-87.977215,POINT (-87.977215 43.075276),149.0,55,079,004900,55079004900,1400000US55079004900,49,Census Tract 49,G5020,S,987987.0,0.0,+43.0770613,-087.9723152,004900
J9L062PGGZ,3/20/2021,19,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CENTER ST,N,2,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.06821,-87.977368,POINT (-87.977368 43.06821),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L09QKRR0,11/17/2019,19,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CENTER ST,N,3,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.068333,-87.977365,POINT (-87.977365 43.068333),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L1FLM7W7,12/25/2022,17,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CENTER ST,N,3,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.068408,-87.977364,POINT (-87.977364 43.068408),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L0MB7DCC,11/2/2018,16,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CENTER ST,N,6,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.068873,-87.977354,POINT (-87.977354 43.068873),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L0JRP3D1,8/28/2018,21,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CENTER ST,S,0,INJ,B,0,1,,NO,I,U CITY,,,,,Y,1,43.067945,-87.977373,POINT (-87.977373 43.067945),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L1MRSSH9,11/23/2022,10,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CENTER ST,S,3,INJ,A,0,2,PED,NO,PP,U CITY,,,,,Y,1,43.067593,-87.977377,POINT (-87.977377 43.067593),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L0SFB00B,3/1/2017,17,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CENTER ST,,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.06785,-87.977374,POINT (-87.977374 43.06785),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L2T49LVZ,4/11/2023,12,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CHAMBERS ST,N,6,INJ,C,0,1,OTH NC,NO,N,U CITY,,,,,Y,1,43.074287,-87.977242,POINT (-87.977242 43.074287),149.0,55,079,004900,55079004900,1400000US55079004900,49,Census Tract 49,G5020,S,987987.0,0.0,+43.0770613,-087.9723152,004900
QQBPJ3R,5/17/2016,17,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W CLARKE ST,N,1,INJ,C,0,1,,SSS,N,U CITY,,,,,Y,1,43.0662629,-87.9773934,POINT (-87.9773934 43.0662629),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
J9L0G26N0H,4/9/2017,18,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W GARFIELD AVE,S,2,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.059004,-87.977566,POINT (-87.977566 43.059004),116.0,55,079,009200,55079009200,1400000US55079009200,92,Census Tract 92,G5020,S,407897.0,0.0,+43.0606901,-087.9756047,009200
J9L1MJDKRK,8/8/2020,1,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W HADLEY ST,N,4,INJ,B,0,1,PK VEH,NO,N,U CITY,,,,,Y,2,43.070319,-87.977326,POINT (-87.977326 43.070319),158.0,55,079,006000,55079006000,1400000US55079006000,60,Census Tract 60,G5020,S,414269.0,0.0,+43.0679479,-087.9755401,006000
QQ372MV,11/29/2015,18,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W LOCUST ST, ,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.0716495,-87.9772997,POINT (-87.9772997 43.0716495),149.0,55,079,004900,55079004900,1400000US55079004900,49,Census Tract 49,G5020,S,987987.0,0.0,+43.0770613,-087.9723152,004900
J9L0MB7DBN,10/18/2018,17,MILWAUKEE,MILWAUKEE,C,,,,N 51ST ST,,W LOCUST ST,,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.071651,-87.9773,POINT (-87.9773 43.071651),149.0,55,079,004900,55079004900,1400000US55079004900,49,Census Tract 49,G5020,S,987987.0,0.0,+43.0770613,-087.9723152,004900
J9L0CS9LWQ,7/27/2017,15,MILWAUKEE,MILWAUKEE,C,,,,N 52ND ST,,W CHAMBERS ST,N,6,INJ,C,0,1,PED,REAR,N,U CITY,,,,,Y,1,43.07431,-87.97855,POINT (-87.97855 43.07431),150.0,55,079,005000,55079005000,1400000US55079005000,50,Census Tract 50,G5020,S,1140724.0,0.0,+43.0766513,-087.9832762,005000
J9L0HKW169,2/22/2019,14,MILWAUKEE,MILWAUKEE,C,,,,N 52ND ST,,W LINCOLN CREEK DR,S,4,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.098926,-87.978154,POINT (-87.978154 43.098926),238.0,55,079,003100,55079003100,1400000US55079003100,31,Census Tract 31,G5020,S,1253608.0,0.0,+43.1009177,-087.9860702,003100
J9L1HT97RJ,5/2/2020,19,MILWAUKEE,MILWAUKEE,C,,,,N 52ND ST,,W STARK ST,N,5,PD,,0,0,PED,NO,N,U CITY,,,,,Y,1,43.107226,-87.977635,POINT (-87.977635 43.107226),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L1GGK14F,5/20/2020,20,MILWAUKEE,MILWAUKEE,C,,,,N 53RD ST,,W CHAMBERS ST,S,6,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.07264,-87.979763,POINT (-87.979763 43.07264),150.0,55,079,005000,55079005000,1400000US55079005000,50,Census Tract 50,G5020,S,1140724.0,0.0,+43.0766513,-087.9832762,005000
J9L0WLCTLD,8/13/2018,13,MILWAUKEE,MILWAUKEE,C,,,,N 53RD ST,,W HASSEL LN,N,5,INJ,B,0,1,CURB,HEAD,PP,U CITY,,,,,Y,1,43.139032,-87.978165,POINT (-87.978165 43.139032),261.0,55,079,000800,55079000800,1400000US55079000800,8,Census Tract 8,G5020,S,3037273.0,0.0,+43.1406505,-087.9737274,000800
J9L0KFFP6Z,5/20/2018,17,MILWAUKEE,MILWAUKEE,C,,,,N 53RD ST,,W LINCOLN CREEK DR,S,4,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.09906,-87.979369,POINT (-87.979369 43.09906),238.0,55,079,003100,55079003100,1400000US55079003100,31,Census Tract 31,G5020,S,1253608.0,0.0,+43.1009177,-087.9860702,003100
J9L0CS9LW8,6/2/2017,17,MILWAUKEE,MILWAUKEE,C,,,,N 53RD ST,,W NASH ST,S,6,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.083575,-87.979679,POINT (-87.979679 43.083575),174.0,55,079,003700,55079003700,1400000US55079003700,37,Census Tract 37,G5020,S,635345.0,0.0,+43.0854604,-087.9833638,003700
J9L1K78HM5,10/1/2023,11,MILWAUKEE,MILWAUKEE,C,,,,N 54TH ST,,W LINCOLN CREEK PKWY,N,6,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.101312,-87.980755,POINT (-87.980755 43.101312),238.0,55,079,003100,55079003100,1400000US55079003100,31,Census Tract 31,G5020,S,1253608.0,0.0,+43.1009177,-087.9860702,003100
QQ08XDG,3/1/2016,13,MILWAUKEE,MILWAUKEE,C,,,,N 54TH ST,,W LOCUST ST,S,6,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0708068,-87.9809455,POINT (-87.9809455 43.0708068),287.0,55,079,005900,55079005900,1400000US55079005900,59,Census Tract 59,G5020,S,850828.0,0.0,+43.0682111,-087.9852357,005900
J9L1NSNQ9X,3/25/2022,10,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,N 56TH ST,W,6,INJ,B,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.090873,-87.984413,POINT (-87.984413 43.090873),27.0,55,079,003600,55079003600,1400000US55079003600,36,Census Tract 36,G5020,S,1007038.0,0.0,+43.0927362,-087.9832113,003600
J9L0DWMLZ1,11/2/2017,10,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W CHAMBERS ST,,0,INJ,B,0,1,,NO,I,U CITY,,,,,Y,1,43.073492,-87.982048,POINT (-87.982048 43.073492),150.0,55,079,005000,55079005000,1400000US55079005000,50,Census Tract 50,G5020,S,1140724.0,0.0,+43.0766513,-087.9832762,005000
J9L0SHS273,6/3/2018,22,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W CLARKE ST,N,5,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.066813,-87.982158,POINT (-87.982158 43.066813),287.0,55,079,005900,55079005900,1400000US55079005900,59,Census Tract 59,G5020,S,850828.0,0.0,+43.0682111,-087.9852357,005900
QQ0R0J4,4/14/2016,9,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W FAIRMOUNT AVE,N,7,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.1094701,-87.9812866,POINT (-87.9812866 43.1094701),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L180Q6S7,4/26/2019,19,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W FAIRMOUNT AVE,S,6,INJ,B,0,1,,BLNK,N,U CITY,,,,,Y,1,43.107583,-87.981314,POINT (-87.981314 43.107583),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L2RQBC5F,3/8/2022,13,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W GARFIELD AVE,S,5,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.058624,-87.981928,POINT (-87.981928 43.058624),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
QQBPJ2T,12/5/2015,18,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W GARFIELD AVE,S,7,INJ,C,0,2,PED,NO,N,U CITY,,,,,Y,1,43.0583042,-87.9819286,POINT (-87.9819286 43.0583042),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
J9L1FV1GLS,2/6/2023,7,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W HUSTIS ST,S,12,INJ,B,0,1,PED,NO,PP,U CITY,,,,,Y,1,43.1432,-87.980583,POINT (-87.980583 43.1432),261.0,55,079,000800,55079000800,1400000US55079000800,8,Census Tract 8,G5020,S,3037273.0,0.0,+43.1406505,-087.9737274,000800
06L0ZKMLVS,12/14/2022,16,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W NORTH AVE,N,1,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.060765,-87.981929,POINT (-87.981929 43.060765),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
J9L2TDXVQJ,5/8/2023,21,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W NORTH AVE,,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.06061,-87.98193,POINT (-87.98193 43.06061),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
J9L003P3L0,10/30/2018,18,MILWAUKEE,MILWAUKEE,C,,,,N 55TH ST,,W NORTH AVE,,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.060679,-87.98193,POINT (-87.98193 43.060679),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
J9L09597ZQ,1/10/2020,9,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,190,,N,0,INJ,C,0,1,PED,BLNK,PP,U CITY,,,,,Y,1,43.090083,-87.983157,POINT (-87.983157 43.090083),27.0,55,079,003600,55079003600,1400000US55079003600,36,Census Tract 36,G5020,S,1007038.0,0.0,+43.0927362,-087.9832113,003600
J9L1N2G28J,6/1/2021,18,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,,N 55TH ST,N,3,INJ,A,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.091288,-87.983285,POINT (-87.983285 43.091288),27.0,55,079,003600,55079003600,1400000US55079003600,36,Census Tract 36,G5020,S,1007038.0,0.0,+43.0927362,-087.9832113,003600
J9L0MB7D7L,4/11/2018,17,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,,N 55TH ST,S,4,INJ,B,0,1,PED,NO,PL,U CITY,,Y,,,Y,1,43.0903,-87.98315,POINT (-87.98315 43.0903),27.0,55,079,003600,55079003600,1400000US55079003600,36,Census Tract 36,G5020,S,1007038.0,0.0,+43.0927362,-087.9832113,003600
J9L2QWMLXP,12/19/2022,19,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,,W CENTER ST,S,1,INJ,C,0,1,PED,NO,I,U CITY,,Y,,,Y,1,43.067911,-87.983319,POINT (-87.983319 43.067911),287.0,55,079,005900,55079005900,1400000US55079005900,59,Census Tract 59,G5020,S,850828.0,0.0,+43.0682111,-087.9852357,005900
J9L1N2G295,7/21/2021,0,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,,W LLOYD ST,N,7,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.058223,-87.983051,POINT (-87.983051 43.058223),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
J9L0MRSSQR,7/22/2020,17,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,,W VILLARD AVE,S,6,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.111093,-87.982489,POINT (-87.982489 43.111093),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
QQJNRSK,6/7/2016,15,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,,W VILLARD AVE,S,8,INJ,A,0,1,,NO,N,U CITY,,,,,Y,1,43.110853,-87.9824931,POINT (-87.9824931 43.110853),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L1KX84GT,8/17/2020,18,MILWAUKEE,MILWAUKEE,C,,,,N 56TH ST,,W WRIGHT ST,S,3,INJ,B,0,1,PK VEH,NO,N,U CITY,,,,,Y,2,43.063939,-87.983025,POINT (-87.983025 43.063939),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
QPV0RWC,2/1/2016,22,MILWAUKEE,MILWAUKEE,C,,,,N 57TH ST,,W CENTER ST,N,1,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0681722,-87.984259,POINT (-87.984259 43.0681722),287.0,55,079,005900,55079005900,1400000US55079005900,59,Census Tract 59,G5020,S,850828.0,0.0,+43.0682111,-087.9852357,005900
J9L0BW4SJ6,10/10/2017,16,MILWAUKEE,MILWAUKEE,C,,,,N 57TH ST,,W CUSTER AVE,S,8,INJ,C,0,1,PK VEH,NO,N,U CITY,,,,,Y,2,43.114577,-87.983692,POINT (-87.983692 43.114577),229.0,55,079,001900,55079001900,1400000US55079001900,19,Census Tract 19,G5020,S,979288.0,0.0,+43.1156863,-087.9836742,001900
J9L1CPTJSF,1/9/2020,15,MILWAUKEE,MILWAUKEE,C,,,,N 57TH ST,,W VLIET ST,N,2,INJ,B,0,1,PED,NO,PP,U CITY,,,,,Y,1,43.049947,-87.984185,POINT (-87.984185 43.049947),123.0,55,079,009400,55079009400,1400000US55079009400,94,Census Tract 94,G5020,S,604148.0,0.0,+43.0533479,-087.9830957,009400
06L17W13BM,12/2/2020,16,MILWAUKEE,MILWAUKEE,C,,,,N 58TH BLVD,,W NASH ST,N,4,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.085006,-87.985678,POINT (-87.985678 43.085006),174.0,55,079,003700,55079003700,1400000US55079003700,37,Census Tract 37,G5020,S,635345.0,0.0,+43.0854604,-087.9833638,003700
J9L1PBQ6RK,7/15/2021,1,MILWAUKEE,MILWAUKEE,C,,,,N 58TH ST,,W HADLEY ST,,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.069841,-87.985171,POINT (-87.985171 43.069841),287.0,55,079,005900,55079005900,1400000US55079005900,59,Census Tract 59,G5020,S,850828.0,0.0,+43.0682111,-087.9852357,005900
QPS7G18,3/12/2016,15,MILWAUKEE,MILWAUKEE,C,,,,N 58TH ST,,W HAMPTON AVE,N,7,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,2,43.1057031,-87.9850524,POINT (-87.9850524 43.1057031),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L0MN3P9J,12/23/2018,18,MILWAUKEE,MILWAUKEE,C,,,,N 5TH ST,,W KEEFE AVE,N,3,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.082463,-87.916135,POINT (-87.916135 43.082463),288.0,55,079,004400,55079004400,1400000US55079004400,44,Census Tract 44,G5020,S,2230454.0,162274.0,+43.0911323,-087.9060074,004400
J9L2SL84KT,2/14/2023,19,MILWAUKEE,MILWAUKEE,C,,,,N 5TH ST,,W NORTH AVE,N,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.060331,-87.917079,POINT (-87.917079 43.060331),12.0,55,079,185600,55079185600,1400000US55079185600,1856,Census Tract 1856,G5020,S,676083.0,0.0,+43.0602672,-087.9146907,185600
J9L1DXVN1G,11/11/2021,17,MILWAUKEE,MILWAUKEE,C,,,,N 5TH ST,,W WISCONSIN AVE,S,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.038784,-87.917445,POINT (-87.917445 43.038784),50.0,55,079,186300,55079186300,1400000US55079186300,1863,Census Tract 1863,G5020,S,1192482.0,35023.0,+43.0408345,-087.9174316,186300
J9L1VRP3BC,12/19/2023,20,MILWAUKEE,MILWAUKEE,C,,,,N 5TH ST,,W WISCONSIN AVE,S,1,INJ,C,0,2,PED,NO,I,U CITY,,,,,Y,1,43.038678,-87.917446,POINT (-87.917446 43.038678),50.0,55,079,186300,55079186300,1400000US55079186300,1863,Census Tract 1863,G5020,S,1192482.0,35023.0,+43.0408345,-087.9174316,186300
J9L1SMH5NT,8/9/2023,12,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,18,W BLUEMOUND RD,,0,INJ,A,0,1,PED,NO,I,U CITY,,,,,Y,1,43.036396,-87.987504,POINT (-87.987504 43.036396),125.0,55,079,012600,55079012600,1400000US55079012600,126,Census Tract 126,G5020,S,787676.0,0.0,+43.0340375,-087.9944251,012600
J9L0HM427B,3/13/2018,20,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,S,,S,1,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.13378,-87.98616,POINT (-87.98616 43.13378),300.0,55,079,001200,55079001200,1400000US55079001200,12,Census Tract 12,G5020,S,1225463.0,0.0,+43.1261764,-087.9862011,001200
M5L0TWRB11,8/24/2021,20,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,N 55TH ST,S,2,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.09067,-87.9869,POINT (-87.9869 43.09067),27.0,55,079,003600,55079003600,1400000US55079003600,36,Census Tract 36,G5020,S,1007038.0,0.0,+43.0927362,-087.9832113,003600
J9L10K8HKC,12/4/2017,5,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,NORTH AVE,N,4,INJ,A,0,1,PED,NO,N,U CITY,,Y,,,Y,1,43.061235,-87.987535,POINT (-87.987535 43.061235),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
J9L1FFP3CF,7/8/2022,17,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W BIRCH AVE,N,2,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.117569,-87.986138,POINT (-87.986138 43.117569),229.0,55,079,001900,55079001900,1400000US55079001900,19,Census Tract 19,G5020,S,979288.0,0.0,+43.1156863,-087.9836742,001900
J9L1351TJQ,1/27/2017,16,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W BOEHLKE AVE,,0,INJ,A,0,1,PED,NO,I,U CITY,,,,,Y,1,43.14266,-87.985441,POINT (-87.985441 43.14266),261.0,55,079,000800,55079000800,1400000US55079000800,8,Census Tract 8,G5020,S,3037273.0,0.0,+43.1406505,-087.9737274,000800
J9L1CHNC99,12/14/2021,14,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W BRADLEY RD,S,10,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,2,43.161584,-87.984894,POINT (-87.984894 43.161584),260.0,55,079,000700,55079000700,1400000US55079000700,7,Census Tract 7,G5020,S,3906107.0,10362.0,+43.1524839,-087.9950691,000700
J9L2R2KRCL,12/31/2020,13,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W BURLEIGH ST,S,0,FAT,K,1,4,,ANGL,I,U CITY,,,,,Y,4,43.075345,-87.987322,POINT (-87.987322 43.075345),150.0,55,079,005000,55079005000,1400000US55079005000,50,Census Tract 50,G5020,S,1140724.0,0.0,+43.0766513,-087.9832762,005000
J9L2SL84GG,8/14/2022,7,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W CARMEN AVE,S,7,INJ,B,0,3,,REAR,N,U CITY,,,,,Y,2,43.121545,-87.986049,POINT (-87.986049 43.121545),300.0,55,079,001200,55079001200,1400000US55079001200,12,Census Tract 12,G5020,S,1225463.0,0.0,+43.1261764,-087.9862011,001200
J9L1DWMLZP,11/13/2020,13,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W CARMEN AVE,,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.122527,-87.986017,POINT (-87.986017 43.122527),300.0,55,079,001200,55079001200,1400000US55079001200,12,Census Tract 12,G5020,S,1225463.0,0.0,+43.1261764,-087.9862011,001200
QQ0BDRL,5/9/2016,7,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W CHAMBERS ST, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.0735156,-87.9873573,POINT (-87.9873573 43.0735156),150.0,55,079,005000,55079005000,1400000US55079005000,50,Census Tract 50,G5020,S,1140724.0,0.0,+43.0766513,-087.9832762,005000
J9L2QH97SR,5/15/2023,22,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W CUSTER AVE,,0,INJ,A,0,1,PED,NO,I,U CITY,,,,,Y,1,43.115934,-87.986152,POINT (-87.986152 43.115934),229.0,55,079,001900,55079001900,1400000US55079001900,19,Census Tract 19,G5020,S,979288.0,0.0,+43.1156863,-087.9836742,001900
QQJG3VP,1/9/2014,19,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W FAIRMOUNT AVE,S,2,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.1082636,-87.9862498,POINT (-87.9862498 43.1082636),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L0MRSSXC,9/26/2021,20,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W HAMPTON AVE,N,1,FAT,K,1,2,OTH NC,NO,I,U CITY,,,,,Y,3,43.104852,-87.986449,POINT (-87.986449 43.104852),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L2T49LVW,4/11/2023,7,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W HAMPTON AVE,N,1,INJ,C,0,1,,REAR,N,U CITY,,,,,Y,2,43.104916,-87.986437,POINT (-87.986437 43.104916),250.0,55,079,002900,55079002900,1400000US55079002900,29,Census Tract 29,G5020,S,656552.0,0.0,+43.1083412,-087.9813189,002900
J9L0WRB021,6/2/2017,4,MILWAUKEE,MILWAUKEE,C,,,,N 60TH ST,,W HEMLOCK ST,N,12,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.153467,-87.985239,POINT (-87.985239 43.153467),260.0,55,079,000700,55079000700,1400000US55079000700,7,Census Tract 7,G5020,S,3906107.0,10362.0,+43.1524839,-087.9950691,000700
